"raw","mnn","limma","harmony","combat","quantnorm","scbatch","scvi","scAEQN","scanorama","bbknn"
1.01607507601969,1.13373830682509,1.13930836048645,1.22327890957157,1.66286825793042,1.02969433441434,1.01048620095937,1.01655973553974,1.73150433222699,1.22073555161899,1.05681677845654
1.10174673450138,1.67396864599411,1.92826763210215,1.97710094763396,1.91728534997207,1.12425281314252,1.09812148230324,1.10221356044971,1.96099308053734,1.4513233093011,1.12219147735277
1.00960715507719,1.11958827007462,1.15456027612333,1.23936252985119,1.66489252094597,1.01574247858986,1.00805677482333,1.00938208633536,1.8767160944986,1.10305347494879,1.1568813790659
1.07122476222179,1.2568025801839,1.25394299054936,1.40003473390385,1.68097304312082,1.13361618177751,1.0358128351866,1.07190411968806,1.75702689783783,1.1450389473394,1.15738926637397
1.00890118862452,1.49615169714541,1.6495619688685,1.82521022162224,1.54797113364411,1.03761657166771,1.01482322081543,1.00962553595307,1.86634714722438,1.83828089037687,1.01238965197314
1.00501380767439,1.08278161935501,1.13003241397029,1.18887937953455,1.51973433978091,1.03561370890243,1.00471409052311,1.00485774851499,1.60482343815555,1.44448892854,1.03771682347971
1.02675013602242,1.13556590169698,1.1146142524172,1.16262659366887,1.97171257050475,1.11667099706917,1.0114032475295,1.02522059666865,1.41254034278826,1.15598838688507,1.20688888451302
1.01038970289502,1.07725012684102,1.1130821691452,1.19580770004188,1.57927769966955,1.05673263743731,1.00939006530838,1.01035943635962,1.40819836128502,1.15577370342603,1.33847923587358
1.02473517419393,1.12414375846934,1.16149784659824,1.21631739885786,1.87449497622094,1.10377381692128,1.02921772247359,1.02542049171595,1.81347157637841,1.56799400661471,1.15357434164604
1.03273880891834,1.14826320581932,1.15629788474311,1.18117383926975,2.00000005960465,1.10625327698798,1.02879297910867,1.03294837639098,1.92843934977131,1.12290757270463,1.45959522820859
1.00683112059219,1.1630129664125,1.08480059888036,1.16984933943383,1.92098979221815,1.04205932993904,1.0054620120451,1.00710720463463,1.55794781810253,1.07959629902532,1.25930475881387
1.01289769909751,1.25446975240567,1.12728634640803,1.24198522498142,1.80273316811447,1.02209181259204,1.01111394956682,1.01310005259064,1.87333882475714,1.11063349180252,1.02716674860061
1.07976226878894,1.30059127394735,1.21531880182791,1.43669374842404,1.85037842133827,1.12068579474913,1.05883920145341,1.07853734888142,1.99831121828506,1.56799400661471,1.2555086485508
1.57896990127965,1.77682532044625,1.97136556992142,1.97775703290046,1.61872312808693,1.29348209319871,1.59558434825803,1.58137123985127,1.98428517703237,1.86795351943041,1.82318622195583
1.00767653299647,1.08268209303689,1.27028883540539,1.45211994573143,1.79047855358046,1.02919221460679,1.00871101344428,1.00756204977438,1.89693421014955,1.162538347966,1.25996205635418
1.23626643923351,1.99991572258378,1.68084818773521,1.80225646275038,1.91862836705895,1.15378300532431,1.21033464780866,1.24019094930294,1.98980234977368,1.11603483137295,1.51113522403246
1.1562916525438,1.37949105065983,1.42838577510997,1.74473170695119,1.80630894020438,1.24137175348221,1.15066736581837,1.15433453003142,1.99966340962238,1.95166705316785,1.47759306187967
1.00625312021522,1.08031107872606,1.19997164212128,1.30242735346357,1.60212751620612,1.03758062192896,1.00527743174205,1.00614351088913,1.62476309676615,1.29568715983398,1.07933700286684
1.01604540945655,1.31768066419357,1.37538843026304,1.5092994498155,1.70478755303656,1.02930999506785,1.01752666205199,1.01658942303211,1.9254822043096,1.96661181101229,1.1455041375079
1.00494601120082,1.13811631465062,1.08021914353568,1.10506963452239,1.8051594487669,1.09132041158388,1.00244618110442,1.00506257232839,1.46527698734476,1.12432939396038,1.08281738905208
1.19763844713013,1.23602236729093,1.6736569358449,1.91248392664133,1.54631148812062,1.08161726262329,1.09856192074943,1.18810578206076,1.99944350710771,1.90512779887982,1.99998068828157
1.00180249255756,1.077020828452,1.04956773510513,1.08109169739191,1.56853725126338,1.01739350462525,1.001812533408,1.00176346675649,1.35928995555043,1.88026707136848,1.03027925152981
1.00351577923813,1.0655254225446,1.05971868676366,1.09719362959409,1.58692181195984,1.03459604057719,1.00316953691002,1.00345789996091,1.65587888098247,1.48863273467849,1.14699837101597
1.01253640940309,1.12175827499545,1.10326409494665,1.14388697267911,1.45249662851829,1.09278832151784,1.00685291853182,1.01314466366872,1.22721854606401,1.14457668725689,1.14618373474352
1.01205745441647,1.15137284011487,1.50729055214637,1.7707796334308,1.66930865994831,1.03359937913958,1.00943576241354,1.01211298110278,1.99749438349601,1.147076950641,1.14249060977424
1.00574931793452,1.44655936169504,1.28645780159839,1.36877863732986,1.44368666463082,1.05367155021471,1.00624686340248,1.00587870556175,1.47208051738923,1.49132075683021,1.02573582619615
1.01027203688977,1.36154809624658,1.27732689232581,1.34391474337704,1.627715612725,1.09347376475148,1.00580138287365,1.01013345286283,1.52707974527897,1.15875535125727,1.14336665327901
1.09152108345077,1.16189893575042,1.21027916139179,1.26474206383035,1.90387393128337,1.12941170223857,1.07757256172567,1.09448026340936,1.99976834358121,1.93042293920914,1.22242728544691
1.01181682982291,1.28346348762239,1.12898648970011,1.16473547688045,1.70343082130654,1.0468377581052,1.00769594665395,1.01210321013967,1.63558859251844,1.96333782676444,1.04288161207474
1.00680914268469,1.25348827020055,1.18814705234907,1.25838982974382,1.67645549889585,1.0451456703919,1.00710732494761,1.00688748430523,1.83339611179851,1.3853608371406,1.0459153355954
1.16104836016098,1.60512220362637,1.27834877744989,1.36230074038345,1.75919333997081,1.1438952191032,1.13085930418499,1.1614986601347,1.89740564474022,1.97031257390449,1.40825886615778
1.01298884236994,1.37688109292315,1.51887408401046,1.6634790998817,1.50055687120167,1.04385480571358,1.01000324668084,1.01369245007966,1.70835092265367,1.09506790487343,1.01401887476855
1.00421539857812,1.12131622948617,1.14269880012307,1.19162268854623,1.33931152833659,1.06543438729868,1.00254872637373,1.0041788710094,1.22130931930314,1.92635410116564,1.09521944643351
1.02234242333938,1.183166840005,1.40895589284021,1.55300133435758,1.84514832978118,1.08734246543578,1.0130334465887,1.02251813464157,1.81052164248038,1.90579927126864,1.14259701320813
1.00825901411743,1.08681082304692,1.07176113573758,1.11115205988435,1.6037823616395,1.05750222746166,1.00544518603967,1.0086592069866,1.85500149596752,1.97710951006362,1.17824097905529
1.0214293514156,1.17261443524523,1.08934996369328,1.11396787889286,1.87119753036781,1.06317832655204,1.01918065417511,1.02056719264902,1.63191731206632,1.23554721975122,1.07878910319981
1.03194162060529,1.60666866647751,1.90838689239342,1.94652005863269,1.89271911288042,1.23879915738864,1.04978112322819,1.0324075978824,1.90459186964754,1.80092504332384,1.98945868465295
1.03541319733373,1.70523113470366,1.97877902696973,1.96321284650408,1.90849500265021,1.15860543885161,1.03879728850876,1.03563907814332,1.59813807927652,1.29367677807477,1.32044135294178
1.10153288909337,1.16574551423682,1.33786151601598,1.43812755408711,1.35183609822799,1.14269945012048,1.11418716314151,1.10045704355718,1.58315343363743,1.66911165444173,1.182332051941
1.06551462318622,1.14145411547091,1.9867229242546,1.95415203915475,1.67862543488259,1.03495406690952,1.07044850087506,1.06573529377491,1.95361109625638,1.90226571022835,1.21873150571499
1.11996942407517,1.82951010773055,1.92668001460409,1.96682034267684,1.87384187226526,1.05800211531767,1.12191519473498,1.11652119456278,1.54912448718071,1.40892448576482,1.66537879081254
1.07617616084214,1.10240072990192,1.1459853305674,1.14885925146131,1.78503027946437,1.14387294416049,1.09042670332698,1.07561497615369,1.89498633079256,1.72780583160431,1.50533924729397
1.02638879741858,1.13230927664341,1.15873967395306,1.18316722917253,1.98190057943886,1.19492913640117,1.03081645191936,1.02743118505389,1.62968439137707,1.89929931904538,1.09537265441662
1.06450756141409,1.15813560942472,1.1642704278969,1.18438044820016,1.81295060544485,1.08013497481995,1.07864899210681,1.06323215472124,1.91244119770716,1.92369224909172,1.2449079431073
1.08036422305859,1.15810271616118,1.15479954296735,1.17317839133107,1.75105787369026,1.11619985037241,1.08157553594843,1.08066013603057,1.99824481399647,1.18441745302988,1.23190409907562
1.02213405610005,1.85046010810885,1.60223085116093,1.77360881178448,1.94983496144355,1.10209863366075,1.02431959023723,1.02196817033434,1.98973232117664,1.26249427819715,1.32739247400577
1.1037290748293,1.59563511867363,1.82023624603593,1.75574803006433,1.87372661354995,1.11776585632421,1.13315633773221,1.10554823586244,1.53547907906945,1.41377321560356,1.99687873435439
1.21134190629608,1.17209554711404,1.31998872168462,1.32464780822456,1.8612415009909,1.20396150450916,1.22167910547801,1.20707609662611,1.99453776882134,1.73971982129967,1.88755250696868
1.06050431190617,1.08006361943534,1.32483594587337,1.41088355623856,1.97184877453298,1.12790067007424,1.04885420140702,1.05909186593064,1.99139876840391,1.87062269041016,1.17080466624675
1.05609074655643,1.14786882648266,1.194954778043,1.19197170929103,1.9965882189483,1.32026911714809,1.04658080025319,1.05574689413531,1.84545820263408,1.96805381960228,1.32817052644516
1.06098141058787,1.18393516784063,1.11215097095134,1.11301600331162,1.99481179638295,1.0847735340847,1.06787609089094,1.06124730919468,1.82540903312056,1.87734195099442,1.18653817015915
1.15294856613527,1.20261974115891,1.43776984517644,1.45738867112173,1.7461974677028,1.08445169543181,1.19581729804372,1.15239750078942,1.97264308371279,1.56139491696858,1.91738784212674
1.02944995201014,1.05967193046653,1.16971001612295,1.17696113421899,1.97507972852863,1.25059084417785,1.0214610346537,1.03000308146923,1.61307030668276,1.37083109757962,1.35387716491335
1.16407974926671,1.20458683729465,1.38948515038957,1.45743520571755,1.7748442264181,1.12436753890166,1.15366713247758,1.15940508179361,1.58274373991083,1.47709441146528,1.48408922331355
1.08486259478132,1.16429192876686,1.13027341257036,1.14179938127454,1.92809550184455,1.07519457543539,1.07845875617167,1.0848652770781,1.83486007157415,1.42755120918782,1.34763681954516
1.01841587660016,1.99720784961505,1.39565659003385,1.38266252003395,1.9319350293444,1.26150915314659,1.0193753701427,1.01802471670201,1.99322908429161,1.52364563920627,1.39855002751638
1.11082949519746,1.98019599344479,1.99890786475287,1.91637244288023,1.93897401430352,1.24819258332444,1.1341208860762,1.10925499882482,1.58795970633701,1.37578159852865,1.87568327622432
1.04931773730815,1.10744500858458,1.15491288257193,1.16545706949781,1.987414957797,1.22290028796363,1.06918166622976,1.04922851056143,1.99959363850889,1.33836007630836,1.23635493210741
1.03603853016276,1.13986013312321,1.09054707453603,1.08870822189422,1.94468555328023,1.25102911866168,1.03829327682345,1.03656815680867,1.85744300195327,1.38337300050608,1.22046310898331
1.0263018071244,1.43144966711886,1.84945582609805,1.82416162405377,1.88596770188402,1.13520333128993,1.01798713207945,1.02657192413586,1.82406511275215,1.42165725365943,1.3587350942082
1.06627471086331,1.91658129343868,1.19269380877965,1.18774045573809,1.97925980211019,1.10554354069258,1.09263671643807,1.06588274780444,1.96962783059916,1.93644464360996,1.47249442842264
1.26696916972272,1.44238077025211,1.99841535576073,1.99902242544356,1.99922406986172,1.09091184396714,1.23453932407621,1.26406270787662,1.95240843155642,1.19679896244994,1.99892126124505
1.36312621949469,1.39795915287834,1.71528183387001,1.77080418774969,1.99025190087696,1.14199072109919,1.28270376128687,1.35950959647116,1.99880343780949,1.80076653684971,1.97507653146439
1.07016523533487,1.93827291962767,1.57617909868932,1.41252984009275,1.96095165183241,1.0637154740312,1.06183501694062,1.06873162749718,1.80594279337847,1.67094924271926,1.33058095429678
1.06467980622115,1.93434668374124,1.93695979561337,1.96214845999293,1.98893981370986,1.17167499615536,1.07895016961743,1.06489284096439,1.90099589679902,1.62859793581485,1.79993394229849
1.02563362974094,1.92730992119033,1.99985266817225,1.9991969115981,1.99445205432633,1.05151064851551,1.0375466221101,1.02504908453257,1.9830713582085,1.35364910079636,1.9894971390452
1.04727962704862,1.14160699132271,1.17026648182117,1.1843819871641,1.90408082269033,1.17206424088321,1.0541609432619,1.04693440059768,1.94465839139806,1.8808372067343,1.34211823686346
1.08869735372038,1.09025979908968,1.65271311697439,1.71976854357855,1.98508401963749,1.08242782821178,1.11049760367129,1.09026460113836,1.85669507606699,1.55006581366101,1.29738225476156
1.07568304842139,1.20514115256027,1.34251879664408,1.43065391845255,1.55978800771751,1.06820696927477,1.08672341878643,1.07548420884166,1.89036438960802,1.25316622253476,1.17768797463699
1.15760853541853,1.18150553294204,1.38255862724788,1.43155729709621,1.64548746724064,1.1026027135492,1.13556345897055,1.15148699975702,1.63927827054803,1.87374769703966,1.29443862305295
1.01954437240838,1.10238279190633,1.12586462585695,1.12753504890434,1.89237491686353,1.05905482109466,1.0303283526988,1.02015276025625,1.99680862269348,1.91208031249352,1.18254240353329
1.02663248167667,1.05361185431835,1.11948173203015,1.12783745256403,1.72268910442819,1.15484895214368,1.03561948946863,1.02690167348846,1.84221763384867,1.29340539107132,1.3150390621565
1.23526482810478,1.86913728593163,1.99567984946889,1.99852361073307,1.98034570262282,1.0835373122782,1.21497342179717,1.234305095177,1.96913733570182,1.73767328315116,1.78750332898498
1.07017847427812,1.78921768405139,1.95958285378318,1.94781927042644,1.99986506418868,1.078256325134,1.102704586289,1.07008350131062,1.95881777873076,1.62271960028434,1.76597949358108
1.13455393895354,1.99768418313993,1.50711715335358,1.47398498212085,1.95350008897294,1.18465311951733,1.16683027816453,1.13357744054111,1.95647114733451,1.48374723446064,1.84483034517165
1.10837434109408,1.81378428307287,1.53917455338785,1.45101044934399,1.97434258515751,1.09385705787248,1.12028769950049,1.10792140514513,1.87269864992076,1.43601616139332,1.43602110098719
1.02231975459054,1.8811538050771,1.99511347976008,1.9754180945591,1.94293769567047,1.19689083793681,1.02381967377456,1.02267237938443,1.99865312741646,1.37365218108677,1.58100971406858
1.0466270304128,1.21930222341394,1.46192787862674,1.48316683779952,1.83096751601015,1.12930813756893,1.06503692244245,1.04512473391313,1.99343856209544,1.42363533791926,1.41647460246118
1.05235698221092,1.91662218224852,1.59843818679401,1.61796343511916,1.8511416904826,1.06091753518837,1.04016226721768,1.05126009924225,1.81459066180047,1.25948551451894,1.66352740684247
1.20562663582604,1.85373775351522,1.99385687971298,1.98347196936623,1.98224046705932,1.07287133361629,1.18829595896068,1.20591470925911,1.96923475638751,1.34563909805644,1.41739593073123
1.05556182450864,1.17075873320457,1.32575744590747,1.39035674934041,1.81163916747036,1.0469780413293,1.06656167494312,1.05542689728968,1.99942813778405,1.57440357912496,1.4148782000058
1.02646080302713,1.99534637269116,1.43239629511929,1.45540959459179,1.99553374681318,1.59897651380991,1.04577035534683,1.02669849648474,1.76817486156868,1.3858593698528,1.60579241693748
1.0866682050843,1.13855593669297,1.318157468591,1.37119949197537,1.3409320234764,1.18025651516148,1.08548986465701,1.08801407603736,1.87104075873813,1.91437883445646,1.37984663077144
1.00180918638038,1.82429075147086,1.16759737345821,1.17296546269505,1.99995112538568,1.37016992347042,1.00769859988336,1.00193901157109,1.73235232672589,1.413487527894,1.74798368322988
1.06077062394874,1.50706520918351,1.78821373995194,1.83212686242254,1.66372480796991,1.08298782333634,1.07708258290863,1.06063342153667,1.98563201819699,1.70753320885169,1.11101844316093
1.14467270376285,1.12419588188663,1.7529163199063,1.81178871038093,1.93714050187135,1.19649628764463,1.16557009865222,1.14503945164163,1.7806189152451,1.29896116358056,1.70102733296325
1.05196819021237,1.04956127237738,1.33222394845296,1.32281070623269,1.98986506701461,1.99959465137664,1.04776999480974,1.05157549529117,1.96856906718725,1.56311821741646,1.75090562501977
1.02259454291637,1.03342203433229,1.17527107588869,1.16313004772766,1.85420086941417,1.23260807640992,1.03263382631096,1.02403126812089,1.99805133849227,1.49740357795257,1.20891170581979
1.04066292986288,1.03858161887804,1.3106669269491,1.35301180276055,1.9871469597188,1.05446690583597,1.06088989417473,1.03983992919013,1.88980980464341,1.27314804595738,1.26493615768238
1.0923027914725,1.92949731503215,1.92018229880127,1.94017403461987,1.93925674610385,1.10125809526343,1.11319043258811,1.09430520835911,1.8612415009909,1.39334638277634,1.66359503717724
1.03205893094784,1.09652709030619,1.15695635091867,1.15144036216655,1.99193737012562,1.13746489846639,1.03571461806744,1.03235853789237,1.96658881644632,1.38895713763479,1.47612753590469
1.22711939636132,1.27296720056687,1.70985612301919,1.73723159757549,1.92673450096588,1.05964440412259,1.23221448832681,1.22513516646966,1.88539349890371,1.99859062875933,1.74662201786928
1.020171489721,1.91533029375459,1.17526168138037,1.16757103883049,1.94361013955508,1.24483214823889,1.0418171985566,1.0201599444371,1.97215033264988,1.33534292480534,1.30006895339755
1.14519494504958,1.15448311512015,1.30854943085277,1.33463015335048,1.76649046167843,1.08204107062588,1.17948698843566,1.14426566305145,1.99368184369169,1.30445435161024,1.49200702787002
1.06676935190941,1.13654375522647,1.37875149678659,1.41741764258303,1.85641823833024,1.06074149386095,1.11098384505288,1.06570982667173,1.86855382567465,1.38651970176791,1.99633597281915
1.096942201472,1.16820664020891,1.19255710397843,1.22263399786067,1.75672186538487,1.09411658671294,1.09440932745259,1.09598904729155,1.99996513189071,1.24119630558491,1.22425457287905
1.10020984537734,1.21997254479028,1.17320759968926,1.20946703276793,1.90910378562828,1.04531891558408,1.10997454319773,1.09905447541631,1.99677095456313,1.35996393207601,1.31800050479037
1.10237797730236,1.17882030784045,1.2531601865259,1.29510449571241,1.66949447729665,1.34923605804634,1.1042426874075,1.10065819930692,1.7294039507486,1.34539810588607,1.47006356330798
1.18540307244398,1.85080244441335,1.99782441544115,1.99893626552947,1.92283983868387,1.08715043386453,1.1854811420877,1.18395458131502,1.97615755439723,1.48566894353363,1.99956521904951
1.04573226953254,1.08134998895567,1.19188159159697,1.1999896297755,1.99797811076852,1.3349270177068,1.0374126580359,1.04483512630289,1.74284856110171,1.5102616205161,1.19882794408237
1.01815891589809,1.47522841875726,1.08622760886705,1.10222166699596,1.81605841999729,1.09746076782578,1.0133424699837,1.01815420035943,1.92207350762471,1.34542477213525,1.26521558403736
1.1106661296746,1.95283158243348,1.96773908845135,1.88600289557353,1.99096441088647,1.04943616256186,1.08780340279835,1.11021069692771,1.82217532316871,1.98853799269707,1.599247742688
1.02549808927228,1.04026610174142,1.14941315331963,1.16744107614052,1.7966208927068,1.26818797398547,1.03486531227685,1.0252913666803,1.90888727652044,1.31494430029878,1.23228612675357
1.09020846345707,1.16688014459978,1.20079612645707,1.21431721786838,1.53650738141334,1.22084967568426,1.06428523461917,1.08945564482575,1.87883695811847,1.84198498582531,1.16511343574361
1.02511544573029,1.79817153592842,1.52998059233161,1.60923080582703,1.93737163360463,1.15952021004716,1.0218690540254,1.02541968719729,1.79452057358672,1.66921600551788,1.92425183873677
1.06549041239334,1.11323007087564,1.22232439445753,1.23115783322474,1.78320212962207,1.54099488345905,1.04558770656939,1.06563846508032,1.75932805376551,1.44244896859472,1.49643229706318
1.15312315587993,1.14912151444725,1.22056596295097,1.24781617751914,1.44578558593726,1.1907896290513,1.11120181363902,1.15509784834152,1.40345104750829,1.4259750533755,1.2606179017793
1.04022881331301,1.95304214672854,1.24287422400217,1.28222672461279,1.9950138376514,1.090487530448,1.06172131395884,1.04001933874145,1.75266473339242,1.63993657973695,1.65653137489223
1.04659948269571,1.79523796708744,1.41999789313689,1.55445860893196,1.77298051894441,1.05442938658755,1.05644238853954,1.04743009121438,1.70671881669765,1.48881486988062,1.48452101550544
1.06305280637223,1.17122279119456,1.65763485736843,1.66215121153394,1.97623588392717,1.16231301210633,1.08089589942788,1.06269443929701,1.9343726104574,1.40030944994385,1.19455525146691
1.15068982539728,1.64936211726627,1.99997651604571,1.99887482083988,1.80152476915677,1.14341059963604,1.19890879141394,1.15055358622887,1.94372447315949,1.61449495055811,1.75670832259695
1.14192567749142,1.17695731359146,1.26460196690674,1.31682825704224,1.87270753388679,1.09715225679315,1.16772965875192,1.14053707013788,1.99842725787762,1.33233589431481,1.39467441490589
1.12864352640338,1.23770117694803,1.74855570072094,1.75764759231859,1.99936791375789,1.05223922984371,1.14217451991629,1.12816163183979,1.94143046879498,1.58147940558934,1.96330273189525
1.07027464693926,1.10292426080078,1.17177987973705,1.197570166003,1.93033020912351,1.07572738048775,1.09025777294835,1.07019388845952,1.94566980969224,1.66246612506909,1.601174223851
1.09072358111372,1.17377441570151,1.21195773162654,1.27917198678198,1.85462474994545,1.05503690342752,1.11360477781541,1.08960283247627,1.89257814229552,1.95225439745401,1.30347472674549
